"Country";"City";"Car type";"Price"
"France";"Courbevoie";"Renault Laguna";44.59
"France";"Courbevoie";"Renault Vel Satis";42.78
"France";"Courbevoie";"Mercedes-Benz C Class";32.52
"France";"Courbevoie";"Opel Zafira";34.38
"France";"Courbevoie";"Peugeot 807";33.32
"France";"Courbevoie";"Renault Scenic";39.44
"France";"Courchevel";"Fiat Panda";32.91
"France";"Courchevel";"Peugeot 207 3door";45.29
"France";"Courchevel";"Volkswagen Golf 5door";34.94
"France";"Courchevel";"Renault Clio 5door";40.12
"France";"Courchevel";"Mercedes-Benz A Class";48.82
"France";"Courchevel";"Volkswagen Passat";40.03
"France";"Courchevel";"Mercedes-Benz C Class";34.49
"France";"Courchevel";"Fiat Punto 3door";36.7
"France";"Courchevel";"Renault Megane Convertible";33.59
"France";"Courchevel";"Peugeot 307 Convertible";41.55
"France";"Courchevel";"Renault Modus";44.16
"France";"Courchevel";"Renault Kangoo";39.75
"France";"Courchevel";"Renault Scenic";44.08
"France";"Courchevel";"Volkswagen Touran";43.76
"France";"Courchevel";"Renault Espace";38.91
"France";"Courchevel";"Renault Traffic Passenger";44.22
"France";"Courchevel";"Peugeot 307 Estate/Wagon";45.96
"France";"Courchevel";"Renault Laguna Estate/Wagon";47.95
"France";"Courchevel";"Nissan XTrail";49.9
"France";"Courchevel";"Nissan Pathfinder";41.61
"France";"Courchevel";"Hyundai Santa Fe";39.81
"France";"Creil";"Fiat Panda";37.11
"France";"Creil";"Peugeot 207 3door";43.91
"France";"Creil";"Volkswagen Golf 5door";34.19
"France";"Creil";"Renault Clio 5door";40.94
"France";"Creil";"Mercedes-Benz A Class";48.97
"France";"Creil";"Volkswagen Passat";46.88
"France";"Creil";"Mercedes-Benz C Class";36.92
"France";"Creil";"Fiat Punto 3door";36.14
"France";"Creil";"Renault Megane Convertible";38.17
"France";"Creil";"Peugeot 307 Convertible";39.66
"France";"Creil";"Renault Modus";42.68
"France";"Creil";"Renault Kangoo";30.48
"France";"Creil";"Renault Scenic";48.49
"France";"Creil";"Volkswagen Touran";44.14
"France";"Creil";"Renault Espace";36.42
"France";"Creil";"Renault Traffic Passenger";47.28
"France";"Creil";"Peugeot 307 Estate/Wagon";45.39
"France";"Creil";"Renault Laguna Estate/Wagon";47.8
"France";"Creil";"Nissan XTrail";33.98
"France";"Creil";"Nissan Pathfinder";34.25
"France";"Creil";"Hyundai Santa Fe";49.87
"France";"Creil";"Mercedes-Benz E Class";44.87
"France";"Creil";"Toyota Yaris 3door";30.98
"France";"Creil";"Renault Megane 5door";39.33
"France";"Creil";"Renault Laguna";43.91
"France";"Creil";"Renault Vel Satis";42.33
"France";"Creil";"Opel Zafira";37.64
"France";"Creil";"Peugeot 807";48.7
"France";"Creteil";"Fiat Panda";48.49
"France";"Creteil";"Peugeot 207 3door";48.59
"France";"Creteil";"Volkswagen Golf 5door";44.92
"France";"Creteil";"Renault Clio 5door";30.75
"France";"Creteil";"Mercedes-Benz A Class";44.39
"France";"Creteil";"Volkswagen Passat";33.25
"France";"Creteil";"Mercedes-Benz C Class";37.88
"France";"Creteil";"Fiat Punto 3door";38.72
"France";"Creteil";"Renault Megane Convertible";36.85
"France";"Creteil";"Peugeot 307 Convertible";35.97
"France";"Creteil";"Renault Modus";41.61
"France";"Creteil";"Renault Kangoo";35.22
"France";"Creteil";"Renault Scenic";34.33
"France";"Creteil";"Volkswagen Touran";32.48
"France";"Creteil";"Renault Espace";35.55
"France";"Creteil";"Renault Traffic Passenger";31.86
"France";"Creteil";"Peugeot 307 Estate/Wagon";42.2
"France";"Creteil";"Renault Laguna Estate/Wagon";36.08
"France";"Creteil";"Nissan XTrail";41.73
"France";"Creteil";"Nissan Pathfinder";47.02
"France";"Creteil";"Hyundai Santa Fe";41.93
"France";"Dax";"Mercedes-Benz E Class";42.43
"France";"Dax";"Toyota Yaris 3door";42.59
"France";"Dax";"Renault Clio 5door";34.87
"France";"Dax";"Renault Megane 5door";36.49
"France";"Dax";"Renault Laguna";36.15
"France";"Dax";"Renault Vel Satis";33.97
"France";"Dax";"Mercedes-Benz C Class";48.91
"France";"Dax";"Opel Zafira";32.36
"France";"Dax";"Peugeot 807";46.98
"France";"Dax";"Renault Scenic";48.99
"France";"Dax";"Fiat Panda";32.88
"France";"Dax";"Peugeot 207 3door";39.08
"France";"Dax";"Volkswagen Golf 5door";33.86
"France";"Dax";"Mercedes-Benz A Class";38.23
"France";"Dax";"Volkswagen Passat";42.55
"France";"Dax";"Fiat Punto 3door";36.66
"France";"Dax";"Renault Megane Convertible";45.01
"France";"Dax";"Peugeot 307 Convertible";42.2
"France";"Dax";"Renault Modus";31.06
"France";"Dax";"Renault Kangoo";31.75
"France";"Dax";"Volkswagen Touran";32.06
"France";"Dax";"Renault Espace";41.28
"France";"Dax";"Renault Traffic Passenger";41.4
"France";"Dax";"Peugeot 307 Estate/Wagon";33
"France";"Dax";"Renault Laguna Estate/Wagon";46.44
"France";"Dax";"Nissan XTrail";39.15
"France";"Dax";"Nissan Pathfinder";38.74
"France";"Dax";"Hyundai Santa Fe";46.3
"France";"Deauville";"Fiat Panda";36.09
"France";"Deauville";"Peugeot 207 3door";45.05
"France";"Deauville";"Volkswagen Golf 5door";46.08
"France";"Deauville";"Renault Clio 5door";40.55
"France";"Deauville";"Mercedes-Benz A Class";30.7
"France";"Deauville";"Volkswagen Passat";30.66
"France";"Deauville";"Mercedes-Benz C Class";36.04
"France";"Deauville";"Fiat Punto 3door";44.59
"France";"Deauville";"Renault Megane Convertible";33.5
"France";"Deauville";"Peugeot 307 Convertible";47.24
"France";"Deauville";"Renault Modus";42.25
"France";"Deauville";"Renault Kangoo";45.81
"France";"Deauville";"Renault Scenic";47.8
"France";"Deauville";"Volkswagen Touran";38.4
"France";"Deauville";"Renault Espace";43.04
"France";"Deauville";"Renault Traffic Passenger";31.19
"France";"Deauville";"Peugeot 307 Estate/Wagon";36.35
"France";"Deauville";"Renault Laguna Estate/Wagon";34.57
"France";"Deauville";"Nissan XTrail";41.04
"France";"Deauville";"Nissan Pathfinder";41.39
"France";"Deauville";"Hyundai Santa Fe";41.78
"France";"Deauville";"Mercedes-Benz E Class";44.34
"France";"Deauville";"Toyota Yaris 3door";31.38
"France";"Deauville";"Renault Megane 5door";38.39
"France";"Deauville";"Renault Laguna";45.96
"France";"Deauville";"Renault Vel Satis";48.54
"France";"Deauville";"Opel Zafira";41.93
"France";"Deauville";"Peugeot 807";37.42
"France";"Dieppe";"Mercedes-Benz E Class";36.77
"France";"Dieppe";"Toyota Yaris 3door";32.7
"France";"Dieppe";"Renault Clio 5door";38.46
"France";"Dieppe";"Renault Megane 5door";43.81
"France";"Dieppe";"Renault Laguna";40.14
"France";"Dieppe";"Renault Vel Satis";43.48
"France";"Dieppe";"Mercedes-Benz C Class";38.11
"France";"Dieppe";"Opel Zafira";45.29
"France";"Dieppe";"Peugeot 807";45.53
"France";"Dieppe";"Renault Scenic";44.45
"France";"Dieppe";"Fiat Panda";44.02
"France";"Dieppe";"Peugeot 207 3door";40.47
"France";"Dieppe";"Volkswagen Golf 5door";43.05
"France";"Dieppe";"Mercedes-Benz A Class";37.4
"France";"Dieppe";"Volkswagen Passat";44.42
"France";"Dieppe";"Fiat Punto 3door";34.04
"France";"Dieppe";"Renault Megane Convertible";40.37
"France";"Dieppe";"Peugeot 307 Convertible";44.18
"France";"Dieppe";"Renault Modus";49.31
"France";"Dieppe";"Renault Kangoo";39.38
"France";"Dieppe";"Volkswagen Touran";37.36
"France";"Dieppe";"Renault Espace";35.14
"France";"Dieppe";"Renault Traffic Passenger";47.7
"France";"Dieppe";"Peugeot 307 Estate/Wagon";39.17
"France";"Dieppe";"Renault Laguna Estate/Wagon";46.78
"France";"Dieppe";"Nissan XTrail";39.62
"France";"Dieppe";"Nissan Pathfinder";38.73
"France";"Dieppe";"Hyundai Santa Fe";44.61
"France";"Digne-les-Bains";"Citroen C5";39.08
"France";"Digne-les-Bains";"Mercedes-Benz C Class";44.07
"France";"Digne-les-Bains";"Citroen C4 3door";39.68
"France";"Digne-les-Bains";"Citroen C3";43.96
"France";"Digne-les-Bains";"Citroen C1 3door";39.38
"France";"Digne-les-Bains";"Citroen C6";33.56
"France";"Digne-les-Bains";"Volvo C70 Convertible";43.97
"France";"Digne-les-Bains";"Citroen C3 Pluriel Convertible";40.86
"France";"Digne-les-Bains";"Citroen Picasso";34.81
"France";"Digne-les-Bains";"Citroen Jumper";42.26
"France";"Digne-les-Bains";"Citroen C8";32.4
"France";"Digne-les-Bains";"Volvo V70";33.29
"France";"Digne-les-Bains";"Ford Focus Estate/Wagon";40.43
"France";"Digne-les-Bains";"Citroen C5 Estate/Wagon";48.34
"France";"Digne-les-Bains";"Hyundai Santa Fe";30.64
"France";"Digne-les-Bains";"Hyundai Tucson";33.53
"France";"Digne-les-Bains";"Fiat Panda";41.52
"France";"Digne-les-Bains";"Peugeot 207 3door";39.25
"France";"Digne-les-Bains";"Volkswagen Golf 5door";36.12
"France";"Digne-les-Bains";"Renault Clio 5door";40.01
"France";"Digne-les-Bains";"Mercedes-Benz A Class";40.88
"France";"Digne-les-Bains";"Volkswagen Passat";42.74
"France";"Digne-les-Bains";"Fiat Punto 3door";47.45
"France";"Digne-les-Bains";"Renault Megane Convertible";41.36
"France";"Digne-les-Bains";"Peugeot 307 Convertible";48.76
"France";"Digne-les-Bains";"Renault Modus";49.24
"France";"Digne-les-Bains";"Renault Kangoo";39.61
"France";"Digne-les-Bains";"Renault Scenic";43.72
"France";"Digne-les-Bains";"Volkswagen Touran";43.88
"France";"Digne-les-Bains";"Renault Espace";41.48
"France";"Digne-les-Bains";"Renault Traffic Passenger";37.77
"France";"Digne-les-Bains";"Peugeot 307 Estate/Wagon";41.41
"France";"Digne-les-Bains";"Renault Laguna Estate/Wagon";43.49
"France";"Digne-les-Bains";"Nissan XTrail";36.71
"France";"Digne-les-Bains";"Nissan Pathfinder";33.14
"France";"Dijon";"Citroen C5";42.11
"France";"Dijon";"Mercedes-Benz C Class";30.75
"France";"Dijon";"Citroen C4 3door";37.2
"France";"Dijon";"Citroen C3";33.84
"France";"Dijon";"Citroen C1 3door";46.72
"France";"Dijon";"Citroen C6";37.33
"France";"Dijon";"Volvo C70 Convertible";34.76
"France";"Dijon";"Citroen C3 Pluriel Convertible";33.86
"France";"Dijon";"Citroen Picasso";34.83
"France";"Dijon";"Citroen Jumper";49.58
"France";"Dijon";"Citroen C8";44.82
"France";"Dijon";"Volvo V70";33.42
"France";"Dijon";"Ford Focus Estate/Wagon";36.34
"France";"Dijon";"Citroen C5 Estate/Wagon";36.29
"France";"Dijon";"Hyundai Santa Fe";35.69
"France";"Dijon";"Hyundai Tucson";33.64
"France";"Dijon";"Fiat Panda";39.76
"France";"Dijon";"Peugeot 207 3door";46.16
"France";"Dijon";"Volkswagen Golf 5door";48.6
"France";"Dijon";"Renault Clio 5door";38.86
"France";"Dijon";"Mercedes-Benz A Class";37.95
"France";"Dijon";"Volkswagen Passat";33.08
"France";"Dijon";"Fiat Punto 3door";34.27
"France";"Dijon";"Renault Megane Convertible";49.5
"France";"Dijon";"Peugeot 307 Convertible";41.86
"France";"Dijon";"Renault Modus";37.53
"France";"Dijon";"Renault Kangoo";41.5
"France";"Dijon";"Renault Scenic";38.8
"France";"Dijon";"Volkswagen Touran";42.89
"France";"Dijon";"Renault Espace";41.87
"France";"Dijon";"Renault Traffic Passenger";43.44
"France";"Dijon";"Peugeot 307 Estate/Wagon";36.47
"France";"Dijon";"Renault Laguna Estate/Wagon";34.51
"France";"Dijon";"Nissan XTrail";48.04
"France";"Dijon";"Nissan Pathfinder";37.2
"France";"Dijon";"Mercedes-Benz E Class";32.29
"France";"Dijon";"Toyota Yaris 3door";33.77
"France";"Dijon";"Renault Megane 5door";35.51
"France";"Dijon";"Renault Laguna";42.47
"France";"Dijon";"Renault Vel Satis";43.03
"France";"Dijon";"Opel Zafira";33.32
"France";"Dijon";"Peugeot 807";47.78
"France";"Dijon";"Peugeot 407 5door";34.54
"France";"Dijon";"BMW 3Series";35.45
"France";"Dijon";"BMW 1Series";44.56
"France";"Dijon";"Ford Fiesta 3door";45.36
"France";"Dijon";"Volkswagen Polo 5door";37.72
"France";"Dijon";"Volkswagen EOS Convertible";48.95
"France";"Dijon";"Audi A4 Convertible";42.49
"France";"Dijon";"Mercedes-Benz SLK Class";33.64
"France";"Dijon";"BMW 3Series Convertible";34.43
"France";"Dijon";"Mercedes-Benz Vito";30.55
"France";"Dijon";"BMW 3Series Estate/Wagon";33.1
"France";"Dijon";"Volkswagen Passat Estate/Wagon";43.49
"France";"Dijon";"Peugeot 407 Estate/Wagon";35.8
"France";"Dijon";"Audi A6 Estate/Wagon";45.71
"France";"Dijon";"Audi TT Coupe";33.58
"France";"Dijon";"Audi A6 Quattro Estate/Wagon";32.86
"France";"Dijon";"BMW X3";49.36
"France";"Dijon";"Peugeot 307 5door";37.75
"France";"Dijon";"Ford Fusion";46.29
"France";"Dijon";"Ford Mondeo";47.53
"France";"Dijon";"Ford Transit";49.32
"France";"Dijon";"Jeep Cherokee";39.39
"France";"Dinan";"Fiat Panda";36.9
"France";"Dinan";"Peugeot 207 3door";49
"France";"Dinan";"Volkswagen Golf 5door";45.31
"France";"Dinan";"Renault Clio 5door";49.15
"France";"Dinan";"Mercedes-Benz A Class";37.54
"France";"Dinan";"Volkswagen Passat";47.83
"France";"Dinan";"Mercedes-Benz C Class";35
"France";"Dinan";"Fiat Punto 3door";36.03
"France";"Dinan";"Renault Megane Convertible";45.3
"France";"Dinan";"Peugeot 307 Convertible";30.42
"France";"Dinan";"Renault Modus";36.24
"France";"Dinan";"Renault Kangoo";45.46
"France";"Dinan";"Renault Scenic";36.96
"France";"Dinan";"Volkswagen Touran";37.33
"France";"Dinan";"Renault Espace";44.5
"France";"Dinan";"Renault Traffic Passenger";49.59
"France";"Dinan";"Peugeot 307 Estate/Wagon";30.5
"France";"Dinan";"Renault Laguna Estate/Wagon";41.41
"France";"Dinan";"Nissan XTrail";31.01
"France";"Dinan";"Nissan Pathfinder";35.17
"France";"Dinan";"Hyundai Santa Fe";33.88
"France";"Dinard";"Citroen C5";43.75
"France";"Dinard";"Mercedes-Benz C Class";47.52
"France";"Dinard";"Citroen C4 3door";32.21
"France";"Dinard";"Citroen C3";31.96
"France";"Dinard";"Citroen C1 3door";35.59
"France";"Dinard";"Citroen C6";32.87
"France";"Dinard";"Volvo C70 Convertible";36.17
"France";"Dinard";"Citroen C3 Pluriel Convertible";31.94
"France";"Dinard";"Citroen Picasso";44.38
"France";"Dinard";"Citroen Jumper";47.56
"France";"Dinard";"Citroen C8";47.29
"France";"Dinard";"Volvo V70";38.15
"France";"Dinard";"Ford Focus Estate/Wagon";31.99
"France";"Dinard";"Citroen C5 Estate/Wagon";31.36
"France";"Dinard";"Hyundai Santa Fe";39.85
"France";"Dinard";"Hyundai Tucson";36.65
"France";"Dinard";"Fiat Panda";43.37
"France";"Dinard";"Peugeot 207 3door";30.08
"France";"Dinard";"Volkswagen Golf 5door";44.69
"France";"Dinard";"Renault Clio 5door";40.39
"France";"Dinard";"Mercedes-Benz A Class";33.56
"France";"Dinard";"Volkswagen Passat";46.81
"France";"Dinard";"Fiat Punto 3door";37.82
"France";"Dinard";"Renault Megane Convertible";35.49
"France";"Dinard";"Peugeot 307 Convertible";31.45
"France";"Dinard";"Renault Modus";43.29
"France";"Dinard";"Renault Kangoo";38.74
"France";"Dinard";"Renault Scenic";39.24
"France";"Dinard";"Volkswagen Touran";48.16
"France";"Dinard";"Renault Espace";47.28
"France";"Dinard";"Renault Traffic Passenger";30.99
"France";"Dinard";"Peugeot 307 Estate/Wagon";30.5
"France";"Dinard";"Renault Laguna Estate/Wagon";48.25
"France";"Dinard";"Nissan XTrail";31.2
"France";"Dinard";"Nissan Pathfinder";48.61
"France";"Dinard";"Mercedes-Benz E Class";43.22
"France";"Dinard";"Toyota Yaris 3door";32.06
"France";"Dinard";"Renault Megane 5door";37.99
"France";"Dinard";"Renault Laguna";41.23
"France";"Dinard";"Renault Vel Satis";43.35
"France";"Dinard";"Opel Zafira";47
"France";"Dinard";"Peugeot 807";39.49
"France";"Dole";"Mercedes-Benz E Class";41.16
"France";"Dole";"Toyota Yaris 3door";40.25
"France";"Dole";"Renault Clio 5door";36.06
"France";"Dole";"Renault Megane 5door";43.33
"France";"Dole";"Renault Laguna";45.5
"France";"Dole";"Renault Vel Satis";32.86
"France";"Dole";"Mercedes-Benz C Class";41.85
"France";"Dole";"Opel Zafira";33.6
"France";"Dole";"Peugeot 807";36.37
"France";"Dole";"Renault Scenic";41.4
"France";"Dole";"Fiat Panda";33.87
"France";"Dole";"Peugeot 207 3door";41.25
"France";"Dole";"Volkswagen Golf 5door";32.52
"France";"Dole";"Mercedes-Benz A Class";45.19
"France";"Dole";"Volkswagen Passat";37.61
"France";"Dole";"Fiat Punto 3door";49.5
"France";"Dole";"Renault Megane Convertible";35.23
"France";"Dole";"Peugeot 307 Convertible";37.24
"France";"Dole";"Renault Modus";33.2
"France";"Dole";"Renault Kangoo";30.23
"France";"Dole";"Volkswagen Touran";41.89
"France";"Dole";"Renault Espace";36.29
"France";"Dole";"Renault Traffic Passenger";42.03
"France";"Dole";"Peugeot 307 Estate/Wagon";36.8
"France";"Dole";"Renault Laguna Estate/Wagon";30.1
"France";"Dole";"Nissan XTrail";46.7
"France";"Dole";"Nissan Pathfinder";49.28
"France";"Dole";"Hyundai Santa Fe";48.78
"France";"Dolus D'Oleron";"Fiat Panda";45.72
"France";"Dolus D'Oleron";"Peugeot 207 3door";47.12
"France";"Dolus D'Oleron";"Volkswagen Golf 5door";40.55
"France";"Dolus D'Oleron";"Renault Clio 5door";34.59
"France";"Dolus D'Oleron";"Mercedes-Benz A Class";37.63
"France";"Dolus D'Oleron";"Volkswagen Passat";38.34
"France";"Dolus D'Oleron";"Mercedes-Benz C Class";40.82
"France";"Dolus D'Oleron";"Fiat Punto 3door";47.32
"France";"Dolus D'Oleron";"Renault Megane Convertible";32.78
"France";"Dolus D'Oleron";"Peugeot 307 Convertible";31.07
"France";"Dolus D'Oleron";"Renault Modus";33.59
"France";"Dolus D'Oleron";"Renault Kangoo";39.54
"France";"Dolus D'Oleron";"Renault Scenic";34.14
"France";"Dolus D'Oleron";"Volkswagen Touran";44.22
"France";"Dolus D'Oleron";"Renault Espace";48.63
"France";"Dolus D'Oleron";"Renault Traffic Passenger";32.68
"France";"Dolus D'Oleron";"Peugeot 307 Estate/Wagon";35.16
"France";"Dolus D'Oleron";"Renault Laguna Estate/Wagon";34.2
"France";"Dolus D'Oleron";"Nissan XTrail";36.27
"France";"Dolus D'Oleron";"Nissan Pathfinder";46.63
"France";"Dolus D'Oleron";"Hyundai Santa Fe";33.5
"France";"Douai";"Mercedes-Benz E Class";46.22
"France";"Douai";"Toyota Yaris 3door";36.49
"France";"Douai";"Renault Clio 5door";45.06
"France";"Douai";"Renault Megane 5door";37.39
"France";"Douai";"Renault Laguna";47.69
"France";"Douai";"Renault Vel Satis";40.73
"France";"Douai";"Mercedes-Benz C Class";42.35
"France";"Douai";"Opel Zafira";47.56
"France";"Douai";"Peugeot 807";34.86
"France";"Douai";"Renault Scenic";34.8
"France";"Douai";"Fiat Panda";47.44
"France";"Douai";"Peugeot 207 3door";48.07
"France";"Douai";"Volkswagen Golf 5door";32.96
"France";"Douai";"Mercedes-Benz A Class";40.86
"France";"Douai";"Volkswagen Passat";30.42
"France";"Douai";"Fiat Punto 3door";48.97
"France";"Douai";"Renault Megane Convertible";40.65
"France";"Douai";"Peugeot 307 Convertible";46.54
"France";"Douai";"Renault Modus";47.56
"France";"Douai";"Renault Kangoo";34.03
"France";"Douai";"Volkswagen Touran";39.3
"France";"Douai";"Renault Espace";39.57
"France";"Douai";"Renault Traffic Passenger";30
"France";"Douai";"Peugeot 307 Estate/Wagon";36.64
"France";"Douai";"Renault Laguna Estate/Wagon";37.87
"France";"Douai";"Nissan XTrail";35.74
"France";"Douai";"Nissan Pathfinder";32.37
"France";"Douai";"Hyundai Santa Fe";36.98
"France";"Draguignan";"Fiat Panda";33.85
"France";"Draguignan";"Peugeot 207 3door";38.57
"France";"Draguignan";"Volkswagen Golf 5door";46.34
"France";"Draguignan";"Renault Clio 5door";43.62
"France";"Draguignan";"Mercedes-Benz A Class";40.96
"France";"Draguignan";"Volkswagen Passat";38.6
"France";"Draguignan";"Mercedes-Benz C Class";35.03
"France";"Draguignan";"Fiat Punto 3door";32.63
"France";"Draguignan";"Renault Megane Convertible";44.27
"France";"Draguignan";"Peugeot 307 Convertible";30.63
"France";"Draguignan";"Renault Modus";34.03
"France";"Draguignan";"Renault Kangoo";47.43
"France";"Draguignan";"Renault Scenic";33.3
"France";"Draguignan";"Volkswagen Touran";36.9
"France";"Draguignan";"Renault Espace";34.26
